date,company_code,is_copied,language,last_published,changes_24h,changes_7d,added_24h,removed_24h,added_7d,removed_7d,contributors_7d,contributors_all_time,changes_1y,added_1y,removed_1y,stars,copy,watchers,market_cap_rank,price_share_usd,market_cap_usd
7/28/2018,GBT,FALSE,Unknown,3d,0,0,0,0,0,0,0,1,10,1763,1328,0,1,1,26,31.3969,538353966
7/28/2018,SBT,FALSE,C++,11d,0,0,0,0,0,0,0,38,1,26705094,23762704,231,187,88,29,0.194838,515360149
7/28/2018,NBC,FALSE,Unknown,1d,0,0,0,0,0,0,0,4,0,829594,829610,398,5885,128,25,0.00307757,565935828
7/28/2018,AAD,FALSE,JavaScript,186d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.164291,4259584346
7/28/2018,HDA,TRUE,C,244d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,243.367,2000231344
7/28/2018,RDC,TRUE,JavaScript,409d,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,28,63.4237,516962853
7/28/2018,SEO,FALSE,C++,9d,0,0,0,0,0,0,0,1,48,0,0,1,1,3,5,8.31617,7452531522
7/28/2018,HET,FALSE,Unknown,42d,0,0,0,0,0,0,0,14,0,0,0,47,30,25,2,469.788,47431704127
7/28/2018,CET,FALSE,Go,195d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,15,16.8859,1745193512
7/28/2018,KLS,FALSE,JavaScript,379d,0,0,0,0,0,0,0,0,0,137182,0,1,7,2,27,4.89548,530869906
7/28/2018,CLT,TRUE,Java,257d,0,0,0,0,0,0,0,39,0,0,0,4,3,13,7,83.951,4835515228
7/28/2018,RXM,FALSE,C,7d,0,0,0,0,0,0,0,10,214,1757295,425035,28,13,20,12,140.245,2281061073
7/28/2018,MXE,TRUE,Shell,137d,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.176823,1591407000
7/28/2018,ONE,FALSE,CSS,1d,0,9,0,0,143,177,4,94,360,154865,58393,158,242,40,13,33.261,2161965000
7/28/2018,GOM,TRUE,Erlang,164d,0,0,0,0,0,0,0,1,3,0,0,0,0,3,21,6.93062,971987562
7/28/2018,MQT,TRUE,C,186d,0,0,0,0,0,0,0,1,1,24853,9007,0,0,2,22,7.83823,694972869
7/28/2018,PXR,FALSE,HTML,13d,0,0,0,0,0,0,0,1,8,0,0,5,6,9,3,0.453685,17836935858
7/28/2018,MXL,FALSE,Unknown,971d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.320516,6015262052
7/28/2018,XTR,FALSE,Unknown,17h,3,18,163,1,1554,1417,6,19,775,29807,17956,51,52,17,11,0.0364117,2394000517
7/28/2018,NVE,FALSE,Unknown,22d,0,0,0,0,0,0,0,2,4,0,0,1,2,3,17,2.51294,1393539553
7/28/2018,CZE,FALSE,Python,25d,0,0,0,0,0,0,0,7,48,0,0,3,8,11,20,219.578,976854489
7/29/2018,XZR,FALSE,TypeScript,9h,0,194,0,0,223318,59486,6,29,5530,866820,554866,757,195,85,23,1.21609,652978326
7/29/2018,BBN,TRUE,C,4d,0,0,0,0,0,0,0,3,44,0,0,40,37,13,18,14.3922,1374635335
7/29/2018,CBT,FALSE,Python,1d,0,0,0,0,0,0,0,100,193,60825,19426,2754,1461,554,1,8231.93,1.41E+11
7/29/2018,HBC,FALSE,CSS,1d,0,3,0,0,47,17,2,91,543,349928,183483,25,40,22,4,825.952,14258275159
7/29/2018,GBT,FALSE,Unknown,4d,0,0,0,0,0,0,0,1,10,0,0,0,1,1,25,33.4282,573243858
7/29/2018,SBT,FALSE,C++,12d,0,0,0,0,0,0,0,38,1,26705094,23762704,231,187,88,29,0.195678,517642668
7/29/2018,NBC,FALSE,Unknown,2d,0,0,0,0,0,0,0,4,7,829594,829610,398,5884,128,26,0.0030145,554337856
7/29/2018,AAD,FALSE,JavaScript,187d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.163162,4230312683
7/29/2018,HDA,TRUE,C,245d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,241.601,1986157128
7/29/2018,RDC,TRUE,JavaScript,410d,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,28,64.5857,526434247
7/29/2018,SEO,FALSE,C++,10d,0,0,0,0,0,0,0,1,48,0,0,1,1,3,5,8.29995,7437995977
7/29/2018,HET,FALSE,Unknown,43d,0,0,0,0,0,0,0,14,0,0,0,47,30,25,2,466.754,47134903487
7/29/2018,CET,FALSE,Go,196d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,15,16.8575,1742671271
7/29/2018,AMI,FALSE,Java,4d,0,0,0,0,0,0,0,13,74,0,0,86,52,18,9,1.0236,2845127198
7/29/2018,KLS,FALSE,JavaScript,380d,0,0,0,0,0,0,0,0,0,0,0,1,7,2,27,4.96211,538266809
7/29/2018,CLT,TRUE,Java,258d,0,0,0,0,0,0,0,39,0,0,0,4,3,13,7,84.1237,4846688723
7/29/2018,RXM,FALSE,C,8d,0,0,0,0,0,0,0,10,0,1757295,425035,28,13,20,12,139.863,2274847908
7/29/2018,MXE,TRUE,Shell,138d,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.177485,1597365000
7/29/2018,ONE,FALSE,CSS,2d,0,9,0,0,143,177,4,94,360,154865,58393,158,242,40,13,34.0514,2213341000
7/29/2018,GOM,TRUE,Erlang,165d,0,0,0,0,0,0,0,1,3,0,0,0,0,3,21,6.88061,964973890
7/29/2018,MQT,TRUE,C,187d,0,0,0,0,0,0,0,1,1,24853,9007,0,0,2,22,7.71288,684716167
7/29/2018,PXR,FALSE,HTML,14d,0,0,0,0,0,0,0,1,8,0,0,5,6,9,3,0.453626,17834616232
7/29/2018,MXL,FALSE,Unknown,972d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.314222,5897139886
7/29/2018,XTR,FALSE,Unknown,14h,2,20,14,14,1568,1431,8,20,780,29814,17963,51,52,17,11,0.0368653,2423823860
7/29/2018,NVE,FALSE,Unknown,23d,0,0,0,0,0,0,0,2,4,2,0,1,2,3,17,2.66098,1475634467
7/29/2018,CZE,FALSE,Python,26d,0,0,0,0,0,0,0,7,48,35741,515,3,8,11,20,219.377,977512377
7/30/2018,XZR,FALSE,TypeScript,20h,0,187,0,0,223075,59170,6,29,5530,866820,554866,760,197,85,23,1.15694,621228871
7/30/2018,BBN,TRUE,C,1h,0,0,0,0,0,0,0,3,44,0,0,41,37,13,18,13.6699,1305646640
7/30/2018,CBT,FALSE,Python,6h,0,0,0,0,0,0,0,100,193,60825,19426,2760,1463,555,1,8179.92,1.41E+11
7/30/2018,HBC,FALSE,CSS,2d,0,3,0,0,47,17,2,91,542,349928,183483,25,40,22,4,822.954,14208136219
7/30/2018,GBT,FALSE,Unknown,5d,0,0,0,0,0,0,0,1,10,0,0,0,1,1,26,31.9083,547240063
7/30/2018,SBT,FALSE,C++,13d,0,0,0,0,0,0,0,38,1,26705094,23762704,231,187,88,29,0.193126,510949596
7/30/2018,NBC,FALSE,Unknown,3d,0,0,0,0,0,0,0,4,7,829594,829610,398,5887,128,27,0.00289898,533094827
7/30/2018,AAD,FALSE,JavaScript,188d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.160911,4171950847
7/30/2018,HDA,TRUE,C,246d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,238.598,1961908262
7/30/2018,SEO,FALSE,C++,11d,0,0,0,0,0,0,0,1,48,0,0,1,1,3,5,8.19995,7348381028
7/30/2018,HET,FALSE,Unknown,44d,0,0,0,0,0,0,0,14,0,0,0,47,30,25,2,464.078,46874163656
7/30/2018,CET,FALSE,Go,197d,0,0,0,0,0,0,0,1,5,59121,36519,0,0,6,15,16.7633,1733342838
7/30/2018,XIC,FALSE,Python,64d,0,0,0,0,0,0,0,2,0,0,0,4,39,4,28,1.32523,513435635
7/30/2018,AMI,FALSE,Java,5d,0,0,0,0,0,0,0,13,74,0,0,86,52,18,9,0.99834,2774916263
7/30/2018,KLS,FALSE,JavaScript,381d,0,0,0,0,0,0,0,0,0,0,0,1,7,2,25,5.04881,547846072
7/30/2018,CLT,TRUE,Java,259d,0,0,0,0,0,0,0,39,0,0,0,4,3,13,7,84.0091,4841312711
7/30/2018,RXM,FALSE,C,16h,1,1,161,161,161,161,0,10,0,1757456,425196,28,13,20,12,134.323,2184740751
7/30/2018,MXE,TRUE,Shell,139d,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.175103,1575927000
7/30/2018,ONE,FALSE,CSS,3d,0,8,0,0,142,176,4,94,360,154865,58393,158,242,41,13,33.3992,2170948000
7/30/2018,GOM,TRUE,Erlang,166d,0,0,0,0,0,0,0,1,3,0,0,0,0,3,21,6.79042,952325157
7/30/2018,MQT,TRUE,C,188d,0,0,0,0,0,0,0,1,1,24853,9007,0,0,2,22,7.6854,682294902
7/30/2018,PXR,FALSE,HTML,15d,0,0,0,0,0,0,0,1,8,0,0,5,6,9,3,0.452915,17806662782
7/30/2018,MXL,FALSE,Unknown,973d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.304082,5706838129
7/30/2018,XTR,FALSE,Unknown,2h,7,33,280,65,1989,1514,9,0,782,30031,18011,51,52,17,11,0.0377448,2481649324
7/30/2018,NVE,FALSE,Unknown,24d,0,0,0,0,0,0,0,2,4,0,0,1,2,3,17,2.60605,1445173283
7/30/2018,CZE,FALSE,Python,27d,0,0,0,0,0,0,0,7,48,35741,515,3,8,11,20,216.651,966968930
7/31/2018,XZR,FALSE,TypeScript,10h,3,130,151,78,213844,50865,6,29,5530,866966,554947,760,196,85,23,1.132405062,608071681
7/31/2018,BBN,TRUE,C,1d,0,0,0,0,0,0,0,0,44,0,0,41,37,13,18,13.07097479,1248441782
7/31/2018,CBT,FALSE,Python,33m,0,0,0,0,0,0,0,100,193,60825,19426,2765,1467,555,1,8147.668929,1.40E+11
7/31/2018,HBC,FALSE,CSS,3d,0,3,0,0,47,17,2,91,542,349928,183483,25,40,22,4,803.9348383,13881211230
7/31/2018,GBT,FALSE,Unknown,6d,0,0,0,0,0,0,0,1,10,0,0,0,1,1,27,27.98835922,480055248
7/31/2018,NBC,FALSE,Unknown,4d,0,0,0,0,0,0,0,4,0,829594,829610,398,5891,128,26,0.002776207,510517961
7/31/2018,AAD,FALSE,JavaScript,189d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.149494116,3875944492
7/31/2018,HDA,TRUE,C,247d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,232.8626254,1915172085
7/31/2018,RDC,TRUE,JavaScript,412d,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,28,58.57966238,477479387
7/31/2018,SEO,FALSE,C++,12d,0,0,0,0,0,0,0,1,48,0,0,1,1,3,5,7.580251567,6869565972
7/31/2018,HET,FALSE,Unknown,45d,0,0,0,0,0,0,0,14,0,0,0,47,30,25,2,452.2973782,45693522854
7/31/2018,CET,FALSE,Go,198d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,15,16.90100964,1747996201
7/31/2018,XIC,FALSE,Python,65d,0,0,0,0,0,0,0,2,0,0,0,4,39,4,29,1.216855724,471448044
7/31/2018,AMI,FALSE,Java,6d,0,0,0,0,0,0,0,0,74,0,0,86,52,18,9,0.955933545,2657046236
7/31/2018,KLS,FALSE,JavaScript,382d,0,0,0,0,0,0,0,0,0,0,0,1,7,2,25,4.843759194,525765329
7/31/2018,CLT,TRUE,Java,260d,0,0,0,0,0,0,0,39,0,0,0,4,3,13,7,82.23843554,4740250732
7/31/2018,RXM,FALSE,C,2d,0,1,0,0,161,161,0,10,0,0,0,28,13,20,12,131.2097874,2134350989
7/31/2018,MXE,TRUE,Shell,140d,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.170564709,1535082381
7/31/2018,ONE,FALSE,CSS,4d,0,6,0,0,139,169,3,94,360,154865,58393,158,242,41,13,31.73307584,2062649929
7/31/2018,GOM,TRUE,Erlang,167d,0,0,0,0,0,0,0,1,3,0,0,0,0,3,21,6.616170824,927887512
7/31/2018,MQT,TRUE,C,189d,0,0,0,0,0,0,0,1,1,24853,9007,0,0,2,22,7.229126644,641804986
7/31/2018,PXR,FALSE,HTML,16d,0,0,0,0,0,0,0,1,8,0,0,5,6,9,3,0.441030873,17339430194
7/31/2018,MXL,FALSE,Unknown,974d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.284285335,5336108037
7/31/2018,XTR,FALSE,Unknown,2h,2,31,68,66,1903,1544,7,20,788,30065,18044,52,52,17,11,0.035201916,2314459516
7/31/2018,NVE,FALSE,Unknown,25d,0,0,0,0,0,0,0,2,4,0,0,1,2,3,17,2.486869947,1379082522
7/31/2018,CZE,FALSE,Python,28d,0,0,0,0,0,0,0,7,48,0,0,3,8,11,20,210.9529305,943042662
8/1/2018,XZR,FALSE,TypeScript,2h,3,90,59816,6746,266896,51892,6,29,5536,866980,554948,762,195,85,23,1.025587054,550780661
8/1/2018,BBN,TRUE,C,2d,0,0,0,0,0,0,0,0,44,0,0,41,37,13,17,13.62621125,1301473817
8/1/2018,CBT,FALSE,Python,4h,0,0,0,0,0,0,0,100,193,60825,19426,2767,1469,555,1,7559.827648,1.30E+11
8/1/2018,HBC,FALSE,CSS,14h,0,3,0,0,47,17,2,91,542,349928,183483,26,40,22,4,747.8722627,12914566729
8/1/2018,GBT,FALSE,Unknown,7d,0,0,0,0,0,0,0,1,10,0,0,0,1,1,27,26.51259824,454791439
8/1/2018,SBT,FALSE,C++,15d,0,0,0,0,0,0,0,38,1,26705094,23762704,231,187,88,29,0.161708864,427896207
8/1/2018,NBC,FALSE,Unknown,5d,0,0,0,0,0,0,0,4,7,829594,829610,398,5898,128,26,0.002502924,460263806
8/1/2018,AAD,FALSE,JavaScript,190d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.137403623,3562473415
8/1/2018,HDA,TRUE,C,248d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,221.398894,1821297823
8/1/2018,RDC,TRUE,JavaScript,413d,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,28,54.82005519,446835050
8/1/2018,SEO,FALSE,C++,13d,0,0,0,0,0,0,0,1,48,0,0,1,1,3,5,7.163640086,6492013852
8/1/2018,HET,FALSE,Unknown,46d,0,0,0,0,0,0,0,14,0,64786,63973,47,30,25,2,418.2417353,42261638905
8/1/2018,CET,FALSE,Go,199d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,15,15.97213439,1652320849
8/1/2018,AMI,FALSE,Java,7d,0,0,0,0,0,0,0,13,74,0,0,86,52,18,9,0.91775246,2550920755
8/1/2018,KLS,FALSE,JavaScript,383d,0,0,0,0,0,0,0,0,0,0,0,1,7,2,25,4.46541794,484852500
8/1/2018,CLT,TRUE,Java,261d,0,0,0,0,0,0,0,39,0,0,0,4,3,13,7,77.43326078,4464297110
8/1/2018,RXM,FALSE,C,3d,0,1,0,0,161,161,0,10,0,0,0,28,13,20,12,120.5221773,1960498782
8/1/2018,MXE,TRUE,Shell,141d,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.156113805,1405024248
8/1/2018,ONE,FALSE,CSS,5d,0,2,0,0,65,111,1,94,358,154865,58393,158,242,41,13,29.04749512,1888087183
8/1/2018,GOM,TRUE,Erlang,168d,0,0,0,0,0,0,0,1,3,0,0,0,0,3,21,5.864724963,822500688
8/1/2018,MQT,TRUE,C,190d,0,0,0,0,0,0,0,1,1,24853,9007,0,0,2,22,6.641142472,589617019
8/1/2018,PXR,FALSE,HTML,17d,0,0,0,0,0,0,0,1,8,0,0,5,6,9,3,0.430646474,16931160446
8/1/2018,MXL,FALSE,Unknown,975d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.268776649,5045006469
8/1/2018,XTR,FALSE,Unknown,1m,6,31,72,15,776,213,7,0,797,0,0,53,52,18,11,0.032826429,2158275690
8/1/2018,NVE,FALSE,Unknown,26d,0,0,0,0,0,0,0,2,4,0,0,1,2,3,18,2.015501569,1117687313
8/1/2018,CZE,FALSE,Python,29d,0,0,0,0,0,0,0,7,48,0,0,3,8,11,20,201.133631,900559491
8/2/2018,XZR,FALSE,TypeScript,8h,2,60,457,10,123248,18974,6,29,5539,867457,554978,762,195,86,23,1.060078126,569362845
8/2/2018,BBN,TRUE,C,3d,0,0,0,0,0,0,0,0,44,0,0,41,37,13,17,13.61442195,1300347792
8/2/2018,CBT,FALSE,Python,16m,0,0,0,0,0,0,0,100,193,60825,19426,2772,1470,554,1,7672.630682,1.32E+11
8/2/2018,HBC,FALSE,CSS,2d,0,3,0,0,47,17,2,91,542,349928,183483,26,40,22,4,763.7240696,13189676974
8/2/2018,GBT,FALSE,Unknown,8d,0,0,0,0,0,0,0,1,10,1763,1328,0,1,1,26,28.12775443,482550222
8/2/2018,NBC,FALSE,Unknown,6d,0,0,0,0,0,0,0,4,7,829594,829610,398,5899,128,27,0.002603412,478742750
8/2/2018,AAD,FALSE,JavaScript,191d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.139784624,3624205804
8/2/2018,HDA,TRUE,C,249d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,218.9393621,1801464866
8/2/2018,RDC,TRUE,JavaScript,414d,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,28,57.82243679,471307286
8/2/2018,SEO,FALSE,C++,14d,0,0,0,0,0,0,0,1,48,0,0,1,1,3,5,7.236879016,6558386275
8/2/2018,CET,FALSE,Go,200d,0,0,0,0,0,0,0,1,5,59121,36519,0,0,6,15,15.4764733,1601416730
8/2/2018,XIC,FALSE,Python,67d,0,0,0,0,0,0,0,2,0,381,99,4,39,4,29,1.215911251,471082125
8/2/2018,AMI,FALSE,Java,8d,0,0,0,0,0,0,0,13,74,0,0,86,52,18,9,0.925814709,2573330021
8/2/2018,KLS,FALSE,JavaScript,384d,0,0,0,0,0,0,0,0,0,137182,0,1,7,2,25,4.541565193,493279825
8/2/2018,CLT,TRUE,Java,262d,0,0,0,0,0,0,0,39,0,0,0,4,3,13,7,77.98911532,4497307225
8/2/2018,RXM,FALSE,C,4d,0,1,0,0,161,161,0,10,0,1757456,425196,28,13,20,12,129.0902204,2099872616
8/2/2018,MXE,TRUE,Shell,142d,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.160922141,1448299265
8/2/2018,ONE,FALSE,CSS,6d,0,1,0,0,8,8,1,94,355,154865,58393,158,242,41,13,29.96137914,1947489644
8/2/2018,GOM,TRUE,Erlang,169d,0,0,0,0,0,0,0,1,3,0,0,0,0,3,21,5.924023373,830817017
8/2/2018,MQT,TRUE,C,191d,0,0,0,0,0,0,0,1,0,24853,9007,0,0,2,22,6.90010705,612627274
8/2/2018,PXR,FALSE,HTML,18d,0,0,0,0,0,0,0,1,8,0,0,5,6,9,3,0.442206401,17385646902
8/2/2018,MXL,FALSE,Unknown,976d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.275996546,5180527403
8/2/2018,XTR,FALSE,Unknown,12h,7,37,55,22,819,220,7,20,799,30155,18074,54,54,18,11,0.032850551,2159861688
8/2/2018,NVE,FALSE,Unknown,27d,0,0,0,0,0,0,0,2,4,0,0,1,2,3,19,1.988187326,1102540322
8/2/2018,CZE,FALSE,Python,30d,0,0,0,0,0,0,0,7,47,35741,515,3,8,11,20,199.1557125,893149890
8/3/2018,XZR,FALSE,TypeScript,19h,0,22,0,0,120720,13628,5,29,5546,867457,554978,763,195,86,23,0.891075611,478515248
8/3/2018,BBN,TRUE,C,4d,0,0,0,0,0,0,0,0,44,0,0,41,37,13,17,14.02047408,1339130854
8/3/2018,CBT,FALSE,Python,2h,0,0,0,0,0,0,0,100,191,60825,19426,2776,1472,554,1,7362.8408,1.27E+11
8/3/2018,HBC,FALSE,CSS,3d,0,2,0,0,6,0,2,91,542,349928,183483,26,40,22,4,708.6631059,12239967158
8/3/2018,GBT,FALSE,Unknown,9d,0,0,0,0,0,0,0,1,10,0,0,0,1,1,29,23.92730895,410528283
8/3/2018,SBT,FALSE,C++,21h,0,0,0,0,0,0,0,38,1,26705094,23762704,232,187,89,28,0.158267122,418789048
8/3/2018,NBC,FALSE,Unknown,7d,0,0,0,0,0,0,0,4,7,829594,829610,398,5907,128,25,0.002414979,444091689
8/3/2018,AAD,FALSE,JavaScript,192d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.125345654,3249845601
8/3/2018,HDA,TRUE,C,250d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,203.8042457,1678557078
8/3/2018,RDC,TRUE,JavaScript,415d,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,26,52.23619947,425774194
8/3/2018,SEO,FALSE,C++,15d,0,0,0,0,0,0,0,1,48,0,0,1,1,3,5,6.933312496,6283280598
8/3/2018,HET,FALSE,Unknown,48d,0,0,0,0,0,0,0,14,0,0,0,47,30,25,2,402.9081266,40728778482
8/3/2018,CET,FALSE,Go,201d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,15,14.4873931,1499423860
8/3/2018,AMI,FALSE,Java,9d,0,0,0,0,0,0,0,0,74,0,0,86,52,18,10,0.791746126,2200682335
8/3/2018,KLS,FALSE,JavaScript,385d,0,0,0,0,0,0,0,0,0,0,0,1,7,2,24,4.219573441,458452647
8/3/2018,CLT,TRUE,Java,263d,0,0,0,0,0,0,0,39,0,0,0,4,3,13,7,75.11574891,4332667537
8/3/2018,RXM,FALSE,C,5d,0,1,0,0,161,161,0,10,0,0,0,28,13,20,12,116.4999083,1895069716
8/3/2018,MXE,TRUE,Shell,143d,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.148960103,1340640923
8/3/2018,ONE,FALSE,CSS,7d,0,0,0,0,0,0,0,94,355,154865,58393,158,242,41,13,27.26938576,1772510074
8/3/2018,GOM,TRUE,Erlang,170d,0,0,0,0,0,0,0,1,2,0,0,0,0,3,21,5.216721973,731621251
8/3/2018,MQT,TRUE,C,192d,0,0,0,0,0,0,0,1,0,24853,9007,0,0,2,22,6.085527785,540319382
8/3/2018,PXR,FALSE,HTML,19d,0,0,0,0,0,0,0,1,8,0,0,5,6,9,3,0.42996799,16904485380
8/3/2018,MXL,FALSE,Unknown,977d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.250406512,4700195848
8/3/2018,XTR,FALSE,Unknown,11h,1,35,1,1,795,203,7,20,811,0,0,55,55,18,11,0.029984405,1971418004
8/3/2018,NVE,FALSE,Unknown,28d,0,0,0,0,0,0,0,2,4,0,0,1,2,3,19,1.655493054,918046213
8/3/2018,CZE,FALSE,Python,31d,0,0,0,0,0,0,0,7,47,0,0,3,8,11,20,183.5323812,824426309
8/4/2018,XZR,FALSE,TypeScript,2h,0,16,0,0,61025,6940,2,29,5545,867457,554978,766,196,87,23,0.977151058,524778359
8/4/2018,BBN,TRUE,C,5d,0,0,0,0,0,0,0,0,44,0,0,41,37,13,17,13.96914574,1334228355
8/4/2018,CBT,FALSE,Python,15h,0,0,0,0,0,0,0,100,190,60825,19426,2778,1472,557,1,7473.702,1.28E+11
8/4/2018,HBC,FALSE,CSS,4d,0,0,0,0,0,0,0,91,542,349928,183483,26,41,22,4,730.5750076,12619715244
8/4/2018,GBT,FALSE,Unknown,10d,0,0,0,0,0,0,0,1,0,0,0,0,1,1,29,25.0274913,429450755
8/4/2018,SBT,FALSE,C++,2d,0,0,0,0,0,0,0,38,1,26705094,23762704,232,187,89,28,0.164066265,434319498
8/4/2018,NBC,FALSE,Unknown,8d,0,0,0,0,0,0,0,4,6,829594,829610,398,5910,128,25,0.002478631,455796658
8/4/2018,AAD,FALSE,JavaScript,193d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.133197262,3453414801
8/4/2018,HDA,TRUE,C,251d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,212.352276,1749345497
8/4/2018,RDC,TRUE,JavaScript,416d,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,27,54.5503114,444636384
8/4/2018,SEO,FALSE,C++,16d,0,0,0,0,0,0,0,1,48,0,0,1,1,3,5,7.278028919,6595678173
8/4/2018,HET,FALSE,Unknown,49d,0,0,0,0,0,0,0,14,0,64786,63973,47,30,25,2,419.0823957,42372392904
8/4/2018,CET,FALSE,Go,202d,0,0,0,0,0,0,0,1,5,59121,36519,0,0,6,15,16.774815,1736586521
8/4/2018,AMI,FALSE,Java,10d,0,0,0,0,0,0,0,13,74,0,0,86,52,18,9,0.922018611,2562778651
8/4/2018,KLS,FALSE,JavaScript,386d,0,0,0,0,0,0,0,0,0,0,0,1,7,2,24,4.24066103,460890300
8/4/2018,CLT,TRUE,Java,264d,0,0,0,0,0,0,0,39,0,0,0,4,3,13,7,77.45484894,4468684473
8/4/2018,RXM,FALSE,C,6d,0,1,0,0,161,161,0,10,0,0,0,28,13,20,12,120.0325513,1952534179
8/4/2018,MXE,TRUE,Shell,144d,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.152731324,1374581917
8/4/2018,ONE,FALSE,CSS,10h,0,0,0,0,0,0,0,94,352,154865,58393,159,242,41,13,28.77246468,1870210204
8/4/2018,GOM,TRUE,Erlang,171d,0,0,0,0,0,0,0,1,2,0,0,0,0,3,21,5.567863214,780867194
8/4/2018,MQT,TRUE,C,193d,0,0,0,0,0,0,0,1,0,24853,9007,0,0,2,22,6.418708122,569917017
8/4/2018,PXR,FALSE,HTML,20d,0,0,0,0,0,0,0,1,8,0,0,5,6,9,3,0.441513195,17351413178
8/4/2018,MXL,FALSE,Unknown,978d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.260535179,4890313398
8/4/2018,XTR,FALSE,Unknown,16h,9,41,11,198,643,400,10,20,812,0,0,55,56,18,11,0.030918044,2032802993
8/4/2018,TVE,FALSE,Unknown,29d,0,0,0,0,0,0,0,2,4,0,0,1,2,3,19,0.015421076,855171700
8/4/2018,CZE,FALSE,Python,32d,0,0,0,0,0,0,0,7,47,0,0,3,8,11,20,186.476604,838966400
8/5/2018,XZR,FALSE,TypeScript,10h,0,16,0,0,61025,6940,2,29,5544,867457,554978,767,197,88,23,0.94112336,505458776
8/5/2018,BBN,TRUE,C,6d,0,0,0,0,0,0,0,0,44,0,0,41,37,13,16,13.86614034,1324390050
8/5/2018,CBT,FALSE,Python,6h,0,0,0,0,0,0,0,100,190,60825,19426,2778,1473,557,1,7031.554881,1.21E+11
8/5/2018,HBC,FALSE,CSS,5d,0,0,0,0,0,0,0,91,542,349928,183483,26,41,22,4,700.9851749,12109834339
8/5/2018,GBT,FALSE,Unknown,11d,0,0,0,0,0,0,0,1,0,1763,1328,0,1,1,28,24.12920408,414078824
8/5/2018,SBT,FALSE,C++,3d,0,0,0,0,0,0,0,38,1,26705094,23762704,232,187,89,27,0.158406821,419385226
8/5/2018,NBC,FALSE,Unknown,9d,0,0,0,0,0,0,0,0,6,829594,829610,398,5910,128,25,0.002319278,426493115
8/5/2018,AAD,FALSE,JavaScript,194d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.128672788,3336108454
8/5/2018,HDA,TRUE,C,252d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,15,203.4170788,1676108771
8/5/2018,RDC,TRUE,JavaScript,417d,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,29,50.5082111,411689462
8/5/2018,SEO,FALSE,C++,17d,0,0,0,0,0,0,0,1,48,0,0,1,1,3,5,7.077433827,6413889851
8/5/2018,HET,FALSE,Unknown,50d,0,0,0,0,0,0,0,14,0,0,0,47,30,25,2,409.3252647,41394286335
8/5/2018,CET,FALSE,Go,203d,0,0,0,0,0,0,0,1,5,59121,36519,0,0,6,14,16.527292,1711146169
